state_code,year,metric,value,unit,geography_level
MP,2018,ACS-ARR Gap,58.69,GW,State
MP,2018,Daily Power Supply,23.12,Hours,State
MP,2019,Installed Capacity,819.65,GW,State
MP,2019,Renewable Capacity,307.06,Hours,State
MP,2019,AT&C Losses,399.32,INR/kWh,State
MP,2019,ACS-ARR Gap,568.36,Hours,State
MP,2019,Daily Power Supply,710.03,%,State
MP,2020,Installed Capacity,214.07,Hours,State
MP,2020,Renewable Capacity,94.25,Hours,State
MP,2020,AT&C Losses,439.16,Hours,State
MP,2020,ACS-ARR Gap,855.5,MW,State
MP,2020,Daily Power Supply,425.87,GW,State
MP,2021,Installed Capacity,455.89,GW,State
MP,2021,Renewable Capacity,3.13,INR/kWh,State
MP,2021,AT&C Losses,425.51,MW,State
MP,2021,ACS-ARR Gap,816.69,%,State
MP,2021,Daily Power Supply,249.49,GW,State
MP,2022,Installed Capacity,405.69,INR/kWh,State
MP,2022,Renewable Capacity,434.1,%,State
MP,2022,AT&C Losses,403.0,Hours,State
MP,2022,ACS-ARR Gap,186.69,INR/kWh,State
MP,2022,Daily Power Supply,483.54,GW,State
MP,2023,Installed Capacity,7.39,%,State
MP,2023,Renewable Capacity,759.61,GW,State
MP,2023,AT&C Losses,305.31,INR/kWh,State
MP,2023,ACS-ARR Gap,394.97,MW,State
MP,2023,Daily Power Supply,264.49,GW,State
MP,2024,Installed Capacity,357.62,INR/kWh,State
MP,2024,Renewable Capacity,256.46,GW,State
MP,2024,AT&C Losses,102.9,%,State
MP,2024,ACS-ARR Gap,791.94,GW,State
MP,2024,Daily Power Supply,27.19,%,State
MP,2025,Installed Capacity,40.85,%,State
MP,2025,Renewable Capacity,118.77,INR/kWh,State
MP,2025,AT&C Losses,355.42,Hours,State
MP,2025,ACS-ARR Gap,657.01,INR/kWh,State
MP,2025,Daily Power Supply,642.77,Hours,State
WB,2005,Installed Capacity,607.31,GW,State
WB,2005,Renewable Capacity,741.5,Hours,State
WB,2005,AT&C Losses,739.17,GW,State
WB,2005,ACS-ARR Gap,572.94,INR/kWh,State
WB,2005,Daily Power Supply,746.71,GW,State
WB,2006,Installed Capacity,543.61,MW,State
WB,2006,Renewable Capacity,231.4,Hours,State
WB,2006,AT&C Losses,345.76,Hours,State
WB,2006,ACS-ARR Gap,332.46,%,State
WB,2006,Daily Power Supply,536.89,Hours,State
WB,2007,Installed Capacity,810.34,Hours,State
WB,2007,Renewable Capacity,72.62,GW,State
WB,2007,AT&C Losses,847.58,INR/kWh,State
WB,2007,ACS-ARR Gap,610.96,MW,State
WB,2007,Daily Power Supply,799.29,INR/kWh,State
WB,2008,Installed Capacity,9.61,MW,State
WB,2008,Renewable Capacity,125.41,GW,State
WB,2008,AT&C Losses,551.51,Hours,State
WB,2008,ACS-ARR Gap,155.08,%,State
WB,2008,Daily Power Supply,667.01,INR/kWh,State
WB,2009,Installed Capacity,60.27,MW,State
WB,2009,Renewable Capacity,11.03,Hours,State
WB,2009,AT&C Losses,265.89,GW,State
WB,2009,ACS-ARR Gap,76.41,MW,State
WB,2009,Daily Power Supply,819.17,GW,State
WB,2010,Installed Capacity,194.84,GW,State
WB,2010,Renewable Capacity,656.39,GW,State
WB,2010,AT&C Losses,61.11,INR/kWh,State
WB,2010,ACS-ARR Gap,623.4,MW,State
WB,2010,Daily Power Supply,363.81,INR/kWh,State
WB,2011,Installed Capacity,248.21,INR/kWh,State
WB,2011,Renewable Capacity,775.64,Hours,State
WB,2011,AT&C Losses,204.04,%,State
WB,2011,ACS-ARR Gap,405.39,Hours,State
WB,2011,Daily Power Supply,825.01,%,State
WB,2012,Installed Capacity,524.19,MW,State
WB,2012,Renewable Capacity,333.36,Hours,State
WB,2012,AT&C Losses,353.98,MW,State
WB,2012,ACS-ARR Gap,150.59,INR/kWh,State
WB,2012,Daily Power Supply,581.34,INR/kWh,State
WB,2013,Installed Capacity,801.14,GW,State
WB,2013,Renewable Capacity,852.01,%,State
WB,2013,AT&C Losses,23.39,Hours,State
WB,2013,ACS-ARR Gap,341.33,%,State
WB,2013,Daily Power Supply,306.87,%,State
WB,2014,Installed Capacity,368.96,GW,State
WB,2014,Renewable Capacity,91.58,INR/kWh,State
WB,2014,AT&C Losses,478.21,Hours,State
WB,2014,ACS-ARR Gap,522.41,GW,State
WB,2014,Daily Power Supply,95.18,GW,State
WB,2015,Installed Capacity,126.93,INR/kWh,State
WB,2015,Renewable Capacity,206.02,%,State
WB,2015,AT&C Losses,478.96,INR/kWh,State
WB,2015,ACS-ARR Gap,346.09,%,State
WB,2015,Daily Power Supply,188.37,%,State
WB,2016,Installed Capacity,349.49,MW,State
WB,2016,Renewable Capacity,356.19,%,State
WB,2016,AT&C Losses,132.78,INR/kWh,State
WB,2016,ACS-ARR Gap,260.68,INR/kWh,State
WB,2016,Daily Power Supply,752.01,INR/kWh,State
WB,2017,Installed Capacity,860.35,INR/kWh,State
WB,2017,Renewable Capacity,426.87,Hours,State
WB,2017,AT&C Losses,895.37,GW,State
WB,2017,ACS-ARR Gap,885.62,INR/kWh,State
WB,2017,Daily Power Supply,546.39,Hours,State
WB,2018,Installed Capacity,28.33,Hours,State
WB,2018,Renewable Capacity,882.11,GW,State
WB,2018,AT&C Losses,498.56,MW,State
WB,2018,ACS-ARR Gap,151.92,INR/kWh,State
WB,2018,Daily Power Supply,750.37,%,State
WB,2019,Installed Capacity,320.89,MW,State
WB,2019,Renewable Capacity,233.77,%,State
WB,2019,AT&C Losses,159.87,INR/kWh,State
WB,2019,ACS-ARR Gap,308.53,Hours,State
WB,2019,Daily Power Supply,211.92,%,State
WB,2020,Installed Capacity,502.16,%,State
WB,2020,Renewable Capacity,149.14,INR/kWh,State
WB,2020,AT&C Losses,399.92,MW,State
WB,2020,ACS-ARR Gap,440.26,%,State
WB,2020,Daily Power Supply,704.26,%,State
WB,2021,Installed Capacity,792.34,GW,State
WB,2021,Renewable Capacity,713.37,%,State
WB,2021,AT&C Losses,181.58,INR/kWh,State
WB,2021,ACS-ARR Gap,133.61,INR/kWh,State
WB,2021,Daily Power Supply,428.25,Hours,State
WB,2022,Installed Capacity,816.3,%,State
WB,2022,Renewable Capacity,818.55,%,State
WB,2022,AT&C Losses,318.44,Hours,State
WB,2022,ACS-ARR Gap,34.66,%,State
WB,2022,Daily Power Supply,494.62,INR/kWh,State
WB,2023,Installed Capacity,714.89,Hours,State
WB,2023,Renewable Capacity,420.37,MW,State
WB,2023,AT&C Losses,849.67,GW,State
WB,2023,ACS-ARR Gap,854.23,MW,State
WB,2023,Daily Power Supply,882.9,Hours,State
WB,2024,Installed Capacity,679.28,MW,State
WB,2024,Renewable Capacity,442.53,%,State
WB,2024,AT&C Losses,183.3,%,State
WB,2024,ACS-ARR Gap,460.39,GW,State
WB,2024,Daily Power Supply,326.36,GW,State
WB,2025,Installed Capacity,779.09,%,State
WB,2025,Renewable Capacity,367.12,%,State
WB,2025,AT&C Losses,542.1,Hours,State
WB,2025,ACS-ARR Gap,726.03,%,State
WB,2025,Daily Power Supply,180.83,GW,State
OD,2005,Installed Capacity,53.99,INR/kWh,State
OD,2005,Renewable Capacity,395.52,GW,State
OD,2005,AT&C Losses,268.94,%,State
OD,2005,ACS-ARR Gap,281.05,%,State
OD,2005,Daily Power Supply,403.76,INR/kWh,State
OD,2006,Installed Capacity,874.39,INR/kWh,State
OD,2006,Renewable Capacity,833.78,MW,State
OD,2006,AT&C Losses,429.42,INR/kWh,State
OD,2006,ACS-ARR Gap,27.98,%,State
OD,2006,Daily Power Supply,623.43,MW,State
OD,2007,Installed Capacity,569.47,INR/kWh,State
OD,2007,Renewable Capacity,323.16,MW,State
OD,2007,AT&C Losses,300.4,%,State
OD,2007,ACS-ARR Gap,190.03,GW,State
OD,2007,Daily Power Supply,714.16,%,State
OD,2008,Installed Capacity,898.04,MW,State
OD,2008,Renewable Capacity,745.71,%,State
OD,2008,AT&C Losses,664.21,GW,State
OD,2008,ACS-ARR Gap,569.8,INR/kWh,State
OD,2008,Daily Power Supply,5.6,INR/kWh,State
OD,2009,Installed Capacity,739.82,GW,State
OD,2009,Renewable Capacity,689.62,Hours,State
OD,2009,AT&C Losses,630.18,GW,State
OD,2009,ACS-ARR Gap,650.97,Hours,State
OD,2009,Daily Power Supply,366.69,%,State
OD,2010,Installed Capacity,314.26,%,State
OD,2010,Renewable Capacity,569.06,INR/kWh,State
OD,2010,AT&C Losses,852.95,MW,State
OD,2010,ACS-ARR Gap,5.98,%,State
OD,2010,Daily Power Supply,470.56,MW,State
OD,2011,Installed Capacity,69.64,MW,State
OD,2011,Renewable Capacity,715.17,Hours,State
OD,2011,AT&C Losses,131.1,MW,State
OD,2011,ACS-ARR Gap,362.88,Hours,State
OD,2011,Daily Power Supply,777.13,%,State
OD,2012,Installed Capacity,723.23,%,State
OD,2012,Renewable Capacity,20.31,INR/kWh,State
OD,2012,AT&C Losses,758.09,GW,State
OD,2012,ACS-ARR Gap,576.61,INR/kWh,State
OD,2012,Daily Power Supply,30.79,%,State
OD,2013,Installed Capacity,322.35,GW,State
OD,2013,Renewable Capacity,683.77,GW,State
OD,2013,AT&C Losses,647.95,MW,State
OD,2013,ACS-ARR Gap,527.49,Hours,State
OD,2013,Daily Power Supply,573.56,MW,State
OD,2014,Installed Capacity,218.12,Hours,State
OD,2014,Renewable Capacity,211.57,INR/kWh,State
OD,2014,AT&C Losses,723.66,Hours,State
OD,2014,ACS-ARR Gap,129.02,MW,State
OD,2014,Daily Power Supply,361.6,MW,State
OD,2015,Installed Capacity,120.88,MW,State
OD,2015,Renewable Capacity,649.69,GW,State
OD,2015,AT&C Losses,673.91,GW,State
OD,2015,ACS-ARR Gap,0.62,MW,State
OD,2015,Daily Power Supply,704.82,MW,State
OD,2016,Installed Capacity,248.91,GW,State
OD,2016,Renewable Capacity,56.89,MW,State
OD,2016,AT&C Losses,420.54,INR/kWh,State
OD,2016,ACS-ARR Gap,846.43,INR/kWh,State
OD,2016,Daily Power Supply,837.83,GW,State
OD,2017,Installed Capacity,324.53,%,State
OD,2017,Renewable Capacity,508.7,MW,State
OD,2017,AT&C Losses,282.36,Hours,State
OD,2017,ACS-ARR Gap,816.53,%,State
OD,2017,Daily Power Supply,390.72,GW,State
OD,2018,Installed Capacity,339.89,Hours,State
OD,2018,Renewable Capacity,607.79,GW,State
OD,2018,AT&C Losses,618.47,MW,State
OD,2018,ACS-ARR Gap,508.38,Hours,State
OD,2018,Daily Power Supply,569.62,MW,State
OD,2019,Installed Capacity,125.63,INR/kWh,State
OD,2019,Renewable Capacity,641.88,INR/kWh,State
OD,2019,AT&C Losses,164.94,Hours,State
OD,2019,ACS-ARR Gap,117.08,Hours,State
OD,2019,Daily Power Supply,632.44,GW,State
OD,2020,Installed Capacity,95.28,%,State
OD,2020,Renewable Capacity,571.09,INR/kWh,State
OD,2020,AT&C Losses,43.84,INR/kWh,State
OD,2020,ACS-ARR Gap,448.96,Hours,State
OD,2020,Daily Power Supply,779.31,%,State
OD,2021,Installed Capacity,412.2,MW,State
OD,2021,Renewable Capacity,571.16,%,State
OD,2021,AT&C Losses,333.15,Hours,State
OD,2021,ACS-ARR Gap,773.13,INR/kWh,State
OD,2021,Daily Power Supply,375.15,INR/kWh,State
OD,2022,Installed Capacity,374.51,MW,State
OD,2022,Renewable Capacity,191.19,GW,State
OD,2022,AT&C Losses,782.85,GW,State
OD,2022,ACS-ARR Gap,716.72,INR/kWh,State
OD,2022,Daily Power Supply,32.83,GW,State
OD,2023,Installed Capacity,123.37,Hours,State
OD,2023,Renewable Capacity,664.87,Hours,State
OD,2023,AT&C Losses,877.15,Hours,State
OD,2023,ACS-ARR Gap,355.92,GW,State
OD,2023,Daily Power Supply,801.25,Hours,State
OD,2024,Installed Capacity,39.18,INR/kWh,State
OD,2024,Renewable Capacity,52.75,MW,State
OD,2024,AT&C Losses,489.65,INR/kWh,State
OD,2024,ACS-ARR Gap,619.4,INR/kWh,State
OD,2024,Daily Power Supply,341.5,MW,State
OD,2025,Installed Capacity,17.89,Hours,State
OD,2025,Renewable Capacity,853.99,%,State
OD,2025,AT&C Losses,443.83,GW,State
OD,2025,ACS-ARR Gap,815.51,Hours,State
OD,2025,Daily Power Supply,9.43,%,State
PB,2005,Installed Capacity,789.94,MW,State
PB,2005,Renewable Capacity,467.37,GW,State
PB,2005,AT&C Losses,281.02,Hours,State
PB,2005,ACS-ARR Gap,240.89,GW,State
PB,2005,Daily Power Supply,469.41,MW,State
PB,2006,Installed Capacity,771.49,INR/kWh,State
PB,2006,Renewable Capacity,69.21,GW,State
PB,2006,AT&C Losses,108.63,INR/kWh,State
PB,2006,ACS-ARR Gap,307.95,MW,State
PB,2006,Daily Power Supply,201.33,GW,State
PB,2007,Installed Capacity,334.88,%,State
PB,2007,Renewable Capacity,596.88,INR/kWh,State
PB,2007,AT&C Losses,876.79,%,State
PB,2007,ACS-ARR Gap,21.72,%,State
PB,2007,Daily Power Supply,746.87,GW,State
PB,2008,Installed Capacity,262.38,INR/kWh,State
PB,2008,Renewable Capacity,358.51,Hours,State
PB,2008,AT&C Losses,809.56,INR/kWh,State
PB,2008,ACS-ARR Gap,205.8,MW,State
PB,2008,Daily Power Supply,543.16,INR/kWh,State
PB,2009,Installed Capacity,672.83,Hours,State
PB,2009,Renewable Capacity,52.53,MW,State
PB,2009,AT&C Losses,891.19,INR/kWh,State
PB,2009,ACS-ARR Gap,477.9,Hours,State
PB,2009,Daily Power Supply,490.26,Hours,State
PB,2010,Installed Capacity,699.35,GW,State
PB,2010,Renewable Capacity,203.23,Hours,State
PB,2010,AT&C Losses,557.95,GW,State
PB,2010,ACS-ARR Gap,560.36,MW,State
PB,2010,Daily Power Supply,283.97,%,State
PB,2011,Installed Capacity,132.69,INR/kWh,State
PB,2011,Renewable Capacity,474.78,Hours,State
PB,2011,AT&C Losses,349.66,Hours,State
PB,2011,ACS-ARR Gap,578.72,GW,State
PB,2011,Daily Power Supply,311.0,Hours,State
PB,2012,Installed Capacity,303.94,Hours,State
PB,2012,Renewable Capacity,485.16,GW,State
PB,2012,AT&C Losses,621.15,MW,State
PB,2012,ACS-ARR Gap,133.0,INR/kWh,State
PB,2012,Daily Power Supply,447.83,GW,State
PB,2013,Installed Capacity,403.18,GW,State
PB,2013,Renewable Capacity,862.16,%,State
PB,2013,AT&C Losses,685.1,INR/kWh,State
PB,2013,ACS-ARR Gap,854.19,INR/kWh,State
PB,2013,Daily Power Supply,559.01,MW,State
PB,2014,Installed Capacity,492.4,INR/kWh,State
PB,2014,Renewable Capacity,413.01,%,State
PB,2014,AT&C Losses,149.59,INR/kWh,State
PB,2014,ACS-ARR Gap,433.46,INR/kWh,State
PB,2014,Daily Power Supply,45.46,GW,State
PB,2015,Installed Capacity,123.73,%,State
PB,2015,Renewable Capacity,713.93,%,State
PB,2015,AT&C Losses,352.98,Hours,State
PB,2015,ACS-ARR Gap,864.58,Hours,State
PB,2015,Daily Power Supply,856.31,%,State
PB,2016,Installed Capacity,883.04,GW,State
PB,2016,Renewable Capacity,197.6,INR/kWh,State
PB,2016,AT&C Losses,393.58,%,State
PB,2016,ACS-ARR Gap,158.9,MW,State
PB,2016,Daily Power Supply,883.07,Hours,State
PB,2017,Installed Capacity,746.54,INR/kWh,State
PB,2017,Renewable Capacity,817.15,MW,State
PB,2017,AT&C Losses,628.63,%,State
PB,2017,ACS-ARR Gap,469.55,MW,State
PB,2017,Daily Power Supply,870.36,INR/kWh,State
PB,2018,Installed Capacity,768.87,Hours,State
PB,2018,Renewable Capacity,222.98,GW,State
PB,2018,AT&C Losses,412.68,GW,State
PB,2018,ACS-ARR Gap,146.85,MW,State
PB,2018,Daily Power Supply,694.58,Hours,State
PB,2019,Installed Capacity,11.39,MW,State
PB,2019,Renewable Capacity,706.09,Hours,State
PB,2019,AT&C Losses,833.61,MW,State
PB,2019,ACS-ARR Gap,724.38,INR/kWh,State
PB,2019,Daily Power Supply,200.26,Hours,State
PB,2020,Installed Capacity,160.51,%,State
PB,2020,Renewable Capacity,228.81,%,State
PB,2020,AT&C Losses,26.74,%,State
PB,2020,ACS-ARR Gap,805.23,INR/kWh,State
PB,2020,Daily Power Supply,107.09,GW,State
PB,2021,Installed Capacity,138.85,%,State
PB,2021,Renewable Capacity,859.38,GW,State
PB,2021,AT&C Losses,40.9,INR/kWh,State
PB,2021,ACS-ARR Gap,433.65,%,State
PB,2021,Daily Power Supply,353.52,INR/kWh,State
PB,2022,Installed Capacity,29.84,%,State
PB,2022,Renewable Capacity,855.86,%,State
PB,2022,AT&C Losses,248.36,GW,State
PB,2022,ACS-ARR Gap,708.9,Hours,State
PB,2022,Daily Power Supply,348.0,INR/kWh,State
PB,2023,Installed Capacity,323.04,Hours,State
PB,2023,Renewable Capacity,762.62,GW,State
PB,2023,AT&C Losses,172.84,INR/kWh,State
PB,2023,ACS-ARR Gap,876.95,MW,State
PB,2023,Daily Power Supply,755.91,GW,State
PB,2024,Installed Capacity,35.52,MW,State
PB,2024,Renewable Capacity,860.71,MW,State
PB,2024,AT&C Losses,611.76,GW,State
PB,2024,ACS-ARR Gap,855.44,INR/kWh,State
PB,2024,Daily Power Supply,647.38,%,State
PB,2025,Installed Capacity,385.04,Hours,State
PB,2025,Renewable Capacity,683.02,%,State
PB,2025,AT&C Losses,129.86,MW,State
PB,2025,ACS-ARR Gap,803.36,INR/kWh,State
PB,2025,Daily Power Supply,686.92,MW,State
HR,2005,Installed Capacity,800.05,MW,State
HR,2005,Renewable Capacity,184.61,INR/kWh,State
HR,2005,AT&C Losses,230.15,%,State
HR,2005,ACS-ARR Gap,534.63,Hours,State
HR,2005,Daily Power Supply,572.62,%,State
HR,2006,Installed Capacity,62.57,%,State
HR,2006,Renewable Capacity,456.47,%,State
HR,2006,AT&C Losses,86.0,%,State
HR,2006,ACS-ARR Gap,752.33,INR/kWh,State
HR,2006,Daily Power Supply,654.21,INR/kWh,State
HR,2007,Installed Capacity,694.12,MW,State
HR,2007,Renewable Capacity,742.4,MW,State
HR,2007,AT&C Losses,788.36,INR/kWh,State
HR,2007,ACS-ARR Gap,254.58,INR/kWh,State
HR,2007,Daily Power Supply,34.3,INR/kWh,State
HR,2008,Installed Capacity,689.11,GW,State
HR,2008,Renewable Capacity,531.59,Hours,State
HR,2008,AT&C Losses,470.5,INR/kWh,State
HR,2008,ACS-ARR Gap,650.95,INR/kWh,State
HR,2008,Daily Power Supply,273.9,%,State
HR,2009,Installed Capacity,794.52,Hours,State
HR,2009,Renewable Capacity,870.18,%,State
HR,2009,AT&C Losses,596.91,GW,State
HR,2009,ACS-ARR Gap,763.66,MW,State
HR,2009,Daily Power Supply,272.99,INR/kWh,State
HR,2010,Installed Capacity,641.5,%,State
HR,2010,Renewable Capacity,244.66,GW,State
HR,2010,AT&C Losses,334.16,%,State
HR,2010,ACS-ARR Gap,899.59,Hours,State
HR,2010,Daily Power Supply,886.38,INR/kWh,State
HR,2011,Installed Capacity,488.45,GW,State
HR,2011,Renewable Capacity,342.93,MW,State
HR,2011,AT&C Losses,638.53,%,State
HR,2011,ACS-ARR Gap,242.48,GW,State
HR,2011,Daily Power Supply,242.33,MW,State
HR,2012,Installed Capacity,433.94,GW,State
HR,2012,Renewable Capacity,541.6,Hours,State
HR,2012,AT&C Losses,569.13,%,State
HR,2012,ACS-ARR Gap,683.23,GW,State
HR,2012,Daily Power Supply,462.71,GW,State
HR,2013,Installed Capacity,155.29,GW,State
HR,2013,Renewable Capacity,839.67,MW,State
HR,2013,AT&C Losses,627.64,%,State
HR,2013,ACS-ARR Gap,723.26,MW,State
HR,2013,Daily Power Supply,656.22,GW,State
HR,2014,Installed Capacity,247.03,%,State
HR,2014,Renewable Capacity,47.18,GW,State
HR,2014,AT&C Losses,311.14,Hours,State
HR,2014,ACS-ARR Gap,880.68,%,State
HR,2014,Daily Power Supply,107.43,GW,State
HR,2015,Installed Capacity,654.49,INR/kWh,State
HR,2015,Renewable Capacity,852.41,GW,State
HR,2015,AT&C Losses,281.13,MW,State
HR,2015,ACS-ARR Gap,147.15,Hours,State
HR,2015,Daily Power Supply,346.23,%,State
HR,2016,Installed Capacity,704.06,%,State
HR,2016,Renewable Capacity,10.77,MW,State
HR,2016,AT&C Losses,554.51,MW,State
HR,2016,ACS-ARR Gap,394.18,Hours,State
HR,2016,Daily Power Supply,503.3,INR/kWh,State
HR,2017,Installed Capacity,735.51,GW,State
HR,2017,Renewable Capacity,481.09,%,State
HR,2017,AT&C Losses,386.92,INR/kWh,State
HR,2017,ACS-ARR Gap,646.75,INR/kWh,State
HR,2017,Daily Power Supply,865.38,%,State
HR,2018,Installed Capacity,857.24,%,State
HR,2018,Renewable Capacity,791.47,GW,State
HR,2018,AT&C Losses,141.97,Hours,State
HR,2018,ACS-ARR Gap,562.71,MW,State
HR,2018,Daily Power Supply,784.34,%,State
HR,2019,Installed Capacity,451.61,%,State
HR,2019,Renewable Capacity,765.69,%,State
HR,2019,AT&C Losses,565.38,Hours,State
HR,2019,ACS-ARR Gap,606.78,Hours,State
HR,2019,Daily Power Supply,168.63,Hours,State
HR,2020,Installed Capacity,259.23,%,State
HR,2020,Renewable Capacity,172.69,Hours,State
HR,2020,AT&C Losses,559.35,GW,State
HR,2020,ACS-ARR Gap,387.77,Hours,State
HR,2020,Daily Power Supply,364.37,%,State
HR,2021,Installed Capacity,320.59,MW,State
HR,2021,Renewable Capacity,389.77,%,State
HR,2021,AT&C Losses,609.95,%,State
HR,2021,ACS-ARR Gap,51.4,Hours,State
HR,2021,Daily Power Supply,883.85,Hours,State
HR,2022,Installed Capacity,604.5,%,State
HR,2022,Renewable Capacity,706.85,INR/kWh,State
HR,2022,AT&C Losses,91.68,INR/kWh,State
HR,2022,ACS-ARR Gap,293.07,MW,State
HR,2022,Daily Power Supply,823.3,MW,State
HR,2023,Installed Capacity,405.38,MW,State
HR,2023,Renewable Capacity,161.84,MW,State
HR,2023,AT&C Losses,102.42,GW,State
HR,2023,ACS-ARR Gap,664.23,MW,State
HR,2023,Daily Power Supply,524.17,GW,State
HR,2024,Installed Capacity,312.2,Hours,State
HR,2024,Renewable Capacity,67.1,%,State
HR,2024,AT&C Losses,185.2,GW,State
HR,2024,ACS-ARR Gap,666.28,MW,State
HR,2024,Daily Power Supply,259.07,MW,State
HR,2025,Installed Capacity,620.96,MW,State
HR,2025,Renewable Capacity,543.47,%,State
HR,2025,AT&C Losses,68.49,Hours,State
HR,2025,ACS-ARR Gap,267.91,Hours,State
HR,2025,Daily Power Supply,539.34,Hours,State
