state_code,year,metric,value,unit,geography_level
UP,2021,Internet Penetration,6991.18,%,State
UP,2022,Road Length,3507.44,Million,State
UP,2022,NH Construction,23073.86,KM,State
UP,2022,Rail Freight,8264.31,%,State
UP,2022,Port Turnaround Time,11921.75,Million,State
UP,2022,Airport Passenger Traffic,21320.09,Million Tonnes,State
UP,2022,Internet Penetration,1336.57,Hours,State
UP,2023,Road Length,18542.52,Hours,State
UP,2023,NH Construction,2226.54,%,State
UP,2023,Rail Freight,12998.46,%,State
UP,2023,Port Turnaround Time,7105.63,KM,State
UP,2023,Airport Passenger Traffic,10785.82,Million,State
UP,2023,Internet Penetration,2743.39,Million,State
UP,2024,Road Length,6071.52,Hours,State
UP,2024,NH Construction,6458.3,KM,State
UP,2024,Rail Freight,19241.8,Million Tonnes,State
UP,2024,Port Turnaround Time,14462.52,Hours,State
UP,2024,Airport Passenger Traffic,19819.2,KM,State
UP,2024,Internet Penetration,1413.32,%,State
UP,2025,Road Length,18004.98,KM,State
UP,2025,NH Construction,21115.44,Million Tonnes,State
UP,2025,Rail Freight,2604.01,%,State
UP,2025,Port Turnaround Time,1094.07,Hours,State
UP,2025,Airport Passenger Traffic,21533.89,%,State
UP,2025,Internet Penetration,14315.59,%,State
BR,2005,Road Length,22131.72,%,State
BR,2005,NH Construction,2577.42,Million,State
BR,2005,Rail Freight,24832.3,Million Tonnes,State
BR,2005,Port Turnaround Time,24254.85,Million,State
BR,2005,Airport Passenger Traffic,12964.03,%,State
BR,2005,Internet Penetration,17551.56,Million,State
BR,2006,Road Length,21219.72,Million Tonnes,State
BR,2006,NH Construction,11445.67,Hours,State
BR,2006,Rail Freight,5116.45,Hours,State
BR,2006,Port Turnaround Time,7119.77,KM,State
BR,2006,Airport Passenger Traffic,2481.45,Million Tonnes,State
BR,2006,Internet Penetration,1499.98,Million Tonnes,State
BR,2007,Road Length,22828.74,%,State
BR,2007,NH Construction,4198.52,%,State
BR,2007,Rail Freight,8002.98,Hours,State
BR,2007,Port Turnaround Time,21316.01,Hours,State
BR,2007,Airport Passenger Traffic,2648.94,Million,State
BR,2007,Internet Penetration,22665.21,Million,State
BR,2008,Road Length,24095.76,%,State
BR,2008,NH Construction,21530.63,Million,State
BR,2008,Rail Freight,2084.91,%,State
BR,2008,Port Turnaround Time,9912.84,Million Tonnes,State
BR,2008,Airport Passenger Traffic,14434.06,Million,State
BR,2008,Internet Penetration,20070.75,%,State
BR,2009,Road Length,13479.78,Hours,State
BR,2009,NH Construction,22491.3,%,State
BR,2009,Rail Freight,6861.61,Million Tonnes,State
BR,2009,Port Turnaround Time,21139.77,Million,State
BR,2009,Airport Passenger Traffic,16942.32,Million,State
BR,2009,Internet Penetration,18935.63,KM,State
BR,2010,Road Length,5305.02,Million,State
BR,2010,NH Construction,15453.89,%,State
BR,2010,Rail Freight,24888.22,%,State
BR,2010,Port Turnaround Time,11767.07,%,State
BR,2010,Airport Passenger Traffic,11126.45,%,State
BR,2010,Internet Penetration,3345.79,%,State
BR,2011,Road Length,24646.51,%,State
BR,2011,NH Construction,8015.83,Million,State
BR,2011,Rail Freight,11201.06,%,State
BR,2011,Port Turnaround Time,7615.05,KM,State
BR,2011,Airport Passenger Traffic,2258.99,Million,State
BR,2011,Internet Penetration,10135.48,Million,State
BR,2012,Road Length,9760.52,Hours,State
BR,2012,NH Construction,3429.02,Million Tonnes,State
BR,2012,Rail Freight,18810.44,Million Tonnes,State
BR,2012,Port Turnaround Time,12254.13,Million Tonnes,State
BR,2012,Airport Passenger Traffic,9148.76,Million Tonnes,State
BR,2012,Internet Penetration,10773.24,%,State
BR,2013,Road Length,8371.1,KM,State
BR,2013,NH Construction,19156.38,Hours,State
BR,2013,Rail Freight,5199.58,KM,State
BR,2013,Port Turnaround Time,5966.15,%,State
BR,2013,Airport Passenger Traffic,10038.24,Hours,State
BR,2013,Internet Penetration,5166.85,Million,State
BR,2014,Road Length,22971.19,Million,State
BR,2014,NH Construction,24417.78,Million,State
BR,2014,Rail Freight,6051.46,%,State
BR,2014,Port Turnaround Time,10919.82,%,State
BR,2014,Airport Passenger Traffic,21277.56,Hours,State
BR,2014,Internet Penetration,23697.39,KM,State
BR,2015,Road Length,8222.89,KM,State
BR,2015,NH Construction,14867.1,%,State
BR,2015,Rail Freight,15244.46,%,State
BR,2015,Port Turnaround Time,6139.35,Million,State
BR,2015,Airport Passenger Traffic,5785.45,Million,State
BR,2015,Internet Penetration,5836.63,Million Tonnes,State
BR,2016,Road Length,11910.29,Million Tonnes,State
BR,2016,NH Construction,3044.14,Hours,State
BR,2016,Rail Freight,1529.06,Hours,State
BR,2016,Port Turnaround Time,14472.68,Million Tonnes,State
BR,2016,Airport Passenger Traffic,14985.42,Million,State
BR,2016,Internet Penetration,17557.33,KM,State
BR,2017,Road Length,14673.89,Million Tonnes,State
BR,2017,NH Construction,23356.05,Hours,State
BR,2017,Rail Freight,12910.79,KM,State
BR,2017,Port Turnaround Time,17959.82,KM,State
BR,2017,Airport Passenger Traffic,19965.34,Hours,State
BR,2017,Internet Penetration,11476.51,Million,State
BR,2018,Road Length,11939.04,Hours,State
BR,2018,NH Construction,17459.44,Million Tonnes,State
BR,2018,Rail Freight,21587.69,Million,State
BR,2018,Port Turnaround Time,1811.97,%,State
BR,2018,Airport Passenger Traffic,10487.39,Million,State
BR,2018,Internet Penetration,5179.47,%,State
BR,2019,Road Length,1648.91,Million,State
BR,2019,NH Construction,7853.41,%,State
BR,2019,Rail Freight,7342.83,Million Tonnes,State
BR,2019,Port Turnaround Time,21002.39,Hours,State
BR,2019,Airport Passenger Traffic,7692.09,Million Tonnes,State
BR,2019,Internet Penetration,4474.24,Million,State
BR,2020,Road Length,7516.7,Million,State
BR,2020,NH Construction,24334.2,Million,State
BR,2020,Rail Freight,5764.29,Million,State
BR,2020,Port Turnaround Time,1975.01,Hours,State
BR,2020,Airport Passenger Traffic,23504.12,%,State
BR,2020,Internet Penetration,277.84,Million Tonnes,State
BR,2021,Road Length,8297.84,%,State
BR,2021,NH Construction,11310.88,Million Tonnes,State
BR,2021,Rail Freight,17770.82,Million,State
BR,2021,Port Turnaround Time,17669.82,%,State
BR,2021,Airport Passenger Traffic,2507.69,Million,State
BR,2021,Internet Penetration,24039.22,%,State
BR,2022,Road Length,19170.12,KM,State
BR,2022,NH Construction,643.98,%,State
BR,2022,Rail Freight,584.26,Million,State
BR,2022,Port Turnaround Time,15186.83,Hours,State
BR,2022,Airport Passenger Traffic,774.96,Million,State
BR,2022,Internet Penetration,14092.19,%,State
BR,2023,Road Length,19071.06,KM,State
BR,2023,NH Construction,14253.96,Hours,State
BR,2023,Rail Freight,13435.01,Million Tonnes,State
BR,2023,Port Turnaround Time,6346.75,KM,State
BR,2023,Airport Passenger Traffic,22358.94,Million Tonnes,State
BR,2023,Internet Penetration,12236.42,Million,State
BR,2024,Road Length,23180.0,Million,State
BR,2024,NH Construction,11375.34,KM,State
BR,2024,Rail Freight,23975.91,%,State
BR,2024,Port Turnaround Time,14537.76,KM,State
BR,2024,Airport Passenger Traffic,7047.31,KM,State
BR,2024,Internet Penetration,24969.94,Hours,State
BR,2025,Road Length,20532.74,Hours,State
BR,2025,NH Construction,2156.05,Hours,State
BR,2025,Rail Freight,18277.04,%,State
BR,2025,Port Turnaround Time,12810.46,Million,State
BR,2025,Airport Passenger Traffic,7979.78,%,State
BR,2025,Internet Penetration,21755.06,Hours,State
MP,2005,Road Length,6541.9,KM,State
MP,2005,NH Construction,22748.93,KM,State
MP,2005,Rail Freight,15667.88,Hours,State
MP,2005,Port Turnaround Time,23714.4,Million Tonnes,State
MP,2005,Airport Passenger Traffic,24022.58,Million,State
MP,2005,Internet Penetration,19726.2,Hours,State
MP,2006,Road Length,6515.04,Million,State
MP,2006,NH Construction,18742.59,%,State
MP,2006,Rail Freight,24886.0,%,State
MP,2006,Port Turnaround Time,23900.49,KM,State
MP,2006,Airport Passenger Traffic,22077.12,%,State
MP,2006,Internet Penetration,1487.1,KM,State
MP,2007,Road Length,21347.6,Million,State
MP,2007,NH Construction,21140.8,%,State
MP,2007,Rail Freight,5758.8,Hours,State
MP,2007,Port Turnaround Time,2683.53,%,State
MP,2007,Airport Passenger Traffic,12927.66,KM,State
MP,2007,Internet Penetration,16733.28,Million Tonnes,State
MP,2008,Road Length,9337.25,Hours,State
MP,2008,NH Construction,4344.52,KM,State
MP,2008,Rail Freight,22403.59,Million,State
MP,2008,Port Turnaround Time,6067.18,Million,State
MP,2008,Airport Passenger Traffic,12155.91,%,State
MP,2008,Internet Penetration,12895.28,Hours,State
MP,2009,Road Length,8617.53,Million,State
MP,2009,NH Construction,17666.7,%,State
MP,2009,Rail Freight,5687.14,KM,State
MP,2009,Port Turnaround Time,5976.32,Hours,State
MP,2009,Airport Passenger Traffic,326.27,Million,State
MP,2009,Internet Penetration,12870.29,Hours,State
MP,2010,Road Length,17703.21,Hours,State
MP,2010,NH Construction,3572.31,%,State
MP,2010,Rail Freight,6179.27,Million Tonnes,State
MP,2010,Port Turnaround Time,9363.88,Million Tonnes,State
MP,2010,Airport Passenger Traffic,3372.17,Hours,State
MP,2010,Internet Penetration,9922.54,Hours,State
MP,2011,Road Length,17982.38,Hours,State
MP,2011,NH Construction,23957.64,%,State
MP,2011,Rail Freight,12897.49,Million,State
MP,2011,Port Turnaround Time,20952.49,KM,State
MP,2011,Airport Passenger Traffic,22236.4,Million Tonnes,State
MP,2011,Internet Penetration,13199.74,Million,State
MP,2012,Road Length,5834.95,Million,State
MP,2012,NH Construction,20561.64,KM,State
MP,2012,Rail Freight,8901.48,KM,State
MP,2012,Port Turnaround Time,1293.06,Million Tonnes,State
MP,2012,Airport Passenger Traffic,8086.27,Million Tonnes,State
MP,2012,Internet Penetration,269.23,Million,State
MP,2013,Road Length,24375.12,Million Tonnes,State
MP,2013,NH Construction,19506.19,Million,State
MP,2013,Rail Freight,24585.19,Million,State
MP,2013,Port Turnaround Time,10187.19,KM,State
MP,2013,Airport Passenger Traffic,17928.02,Million,State
MP,2013,Internet Penetration,9584.17,Million Tonnes,State
MP,2014,Road Length,1695.96,%,State
MP,2014,NH Construction,18515.57,Million Tonnes,State
MP,2014,Rail Freight,21056.39,Million Tonnes,State
MP,2014,Port Turnaround Time,10493.05,Hours,State
MP,2014,Airport Passenger Traffic,23451.86,Million Tonnes,State
MP,2014,Internet Penetration,3063.63,%,State
MP,2015,Road Length,5057.43,KM,State
MP,2015,NH Construction,15543.85,Million Tonnes,State
MP,2015,Rail Freight,3228.52,KM,State
MP,2015,Port Turnaround Time,6851.44,Hours,State
MP,2015,Airport Passenger Traffic,10337.49,Million Tonnes,State
MP,2015,Internet Penetration,284.06,%,State
MP,2016,Road Length,9230.3,Million,State
MP,2016,NH Construction,21802.49,Hours,State
MP,2016,Rail Freight,20023.43,KM,State
MP,2016,Port Turnaround Time,7651.75,Hours,State
MP,2016,Airport Passenger Traffic,6743.18,Million,State
MP,2016,Internet Penetration,10862.55,%,State
MP,2017,Road Length,21472.24,%,State
MP,2017,NH Construction,9055.92,KM,State
MP,2017,Rail Freight,4653.33,KM,State
MP,2017,Port Turnaround Time,1616.55,KM,State
MP,2017,Airport Passenger Traffic,24824.29,%,State
MP,2017,Internet Penetration,10288.65,Million,State
MP,2018,Road Length,4483.02,Hours,State
MP,2018,NH Construction,19179.51,Hours,State
MP,2018,Rail Freight,20309.51,Hours,State
MP,2018,Port Turnaround Time,20420.7,Million,State
MP,2018,Airport Passenger Traffic,18202.76,Million,State
MP,2018,Internet Penetration,21309.58,%,State
MP,2019,Road Length,5706.51,%,State
MP,2019,NH Construction,14267.68,%,State
MP,2019,Rail Freight,22885.95,KM,State
MP,2019,Port Turnaround Time,9980.05,%,State
MP,2019,Airport Passenger Traffic,151.71,%,State
MP,2019,Internet Penetration,13005.17,%,State
MP,2020,Road Length,14275.69,Million Tonnes,State
MP,2020,NH Construction,17890.05,Hours,State
MP,2020,Rail Freight,1374.02,Hours,State
MP,2020,Port Turnaround Time,11286.78,%,State
MP,2020,Airport Passenger Traffic,7824.86,KM,State
MP,2020,Internet Penetration,3202.87,Million,State
MP,2021,Road Length,8137.96,Million Tonnes,State
MP,2021,NH Construction,11209.64,Million,State
MP,2021,Rail Freight,3418.78,KM,State
MP,2021,Port Turnaround Time,11431.38,%,State
MP,2021,Airport Passenger Traffic,7672.68,Million Tonnes,State
MP,2021,Internet Penetration,22503.6,Million,State
MP,2022,Road Length,2937.75,Million,State
MP,2022,NH Construction,1065.05,%,State
MP,2022,Rail Freight,19142.93,KM,State
MP,2022,Port Turnaround Time,11513.25,%,State
MP,2022,Airport Passenger Traffic,955.98,%,State
MP,2022,Internet Penetration,21667.97,Hours,State
MP,2023,Road Length,7387.11,Million Tonnes,State
MP,2023,NH Construction,6701.32,Hours,State
MP,2023,Rail Freight,17321.92,Million Tonnes,State
MP,2023,Port Turnaround Time,5586.15,Hours,State
MP,2023,Airport Passenger Traffic,12264.71,Million Tonnes,State
MP,2023,Internet Penetration,13251.91,KM,State
MP,2024,Road Length,6751.89,%,State
MP,2024,NH Construction,16273.94,%,State
MP,2024,Rail Freight,3314.25,Million,State
MP,2024,Port Turnaround Time,15688.76,Hours,State
MP,2024,Airport Passenger Traffic,7962.01,%,State
MP,2024,Internet Penetration,1327.79,Million Tonnes,State
MP,2025,Road Length,22495.37,Hours,State
MP,2025,NH Construction,9687.95,Million,State
MP,2025,Rail Freight,15298.36,Million Tonnes,State
MP,2025,Port Turnaround Time,12724.29,Hours,State
MP,2025,Airport Passenger Traffic,18424.42,%,State
MP,2025,Internet Penetration,21469.35,Million Tonnes,State
WB,2005,Road Length,8589.95,Million,State
WB,2005,NH Construction,11653.61,%,State
WB,2005,Rail Freight,23273.74,KM,State
WB,2005,Port Turnaround Time,24955.18,Hours,State
WB,2005,Airport Passenger Traffic,18160.63,%,State
WB,2005,Internet Penetration,10256.61,Million Tonnes,State
WB,2006,Road Length,1725.39,Hours,State
WB,2006,NH Construction,17055.74,Hours,State
WB,2006,Rail Freight,16218.82,Hours,State
WB,2006,Port Turnaround Time,13525.86,Million,State
WB,2006,Airport Passenger Traffic,24563.82,KM,State
WB,2006,Internet Penetration,18819.69,Million,State
WB,2007,Road Length,1094.7,Hours,State
WB,2007,NH Construction,2515.75,Million,State
WB,2007,Rail Freight,14858.13,Million Tonnes,State
WB,2007,Port Turnaround Time,1472.03,Million Tonnes,State
WB,2007,Airport Passenger Traffic,11644.19,%,State
WB,2007,Internet Penetration,23677.32,Million Tonnes,State
WB,2008,Road Length,7860.16,%,State
WB,2008,NH Construction,1744.78,KM,State
WB,2008,Rail Freight,24528.02,%,State
WB,2008,Port Turnaround Time,8946.57,%,State
WB,2008,Airport Passenger Traffic,18763.68,Million Tonnes,State
WB,2008,Internet Penetration,17911.53,Million,State
WB,2009,Road Length,1521.65,%,State
WB,2009,NH Construction,3218.76,Hours,State
WB,2009,Rail Freight,2652.98,%,State
WB,2009,Port Turnaround Time,3578.34,%,State
WB,2009,Airport Passenger Traffic,11281.04,Hours,State
WB,2009,Internet Penetration,2016.53,Hours,State
WB,2010,Road Length,20549.36,Million Tonnes,State
WB,2010,NH Construction,14361.74,KM,State
WB,2010,Rail Freight,21940.3,KM,State
WB,2010,Port Turnaround Time,13809.21,%,State
WB,2010,Airport Passenger Traffic,6431.05,%,State
WB,2010,Internet Penetration,19024.87,Million,State
WB,2011,Road Length,12899.18,Million Tonnes,State
WB,2011,NH Construction,8625.64,KM,State
WB,2011,Rail Freight,2374.7,Million Tonnes,State
WB,2011,Port Turnaround Time,18852.66,Million,State
WB,2011,Airport Passenger Traffic,4786.98,%,State
WB,2011,Internet Penetration,1519.36,KM,State
WB,2012,Road Length,21024.67,Million,State
WB,2012,NH Construction,2826.33,%,State
WB,2012,Rail Freight,8235.8,KM,State
WB,2012,Port Turnaround Time,7173.05,Hours,State
WB,2012,Airport Passenger Traffic,6927.9,Million Tonnes,State
WB,2012,Internet Penetration,11074.4,KM,State
WB,2013,Road Length,15678.68,Million,State
WB,2013,NH Construction,17918.96,%,State
WB,2013,Rail Freight,16913.25,Million Tonnes,State
WB,2013,Port Turnaround Time,8876.78,Hours,State
WB,2013,Airport Passenger Traffic,17377.19,Million Tonnes,State
WB,2013,Internet Penetration,16937.27,%,State
WB,2014,Road Length,15531.72,Million Tonnes,State
WB,2014,NH Construction,12869.6,KM,State
WB,2014,Rail Freight,2730.69,Hours,State
WB,2014,Port Turnaround Time,15096.18,Million Tonnes,State
WB,2014,Airport Passenger Traffic,15495.3,Million Tonnes,State
WB,2014,Internet Penetration,1862.71,Million Tonnes,State
WB,2015,Road Length,20878.01,Million,State
WB,2015,NH Construction,16853.51,Million,State
WB,2015,Rail Freight,21286.23,Million,State
WB,2015,Port Turnaround Time,16047.14,KM,State
WB,2015,Airport Passenger Traffic,10856.54,%,State
WB,2015,Internet Penetration,932.25,KM,State
WB,2016,Road Length,4245.94,Hours,State
WB,2016,NH Construction,5521.45,Million,State
WB,2016,Rail Freight,1297.17,%,State
WB,2016,Port Turnaround Time,5371.69,Million Tonnes,State
WB,2016,Airport Passenger Traffic,18998.52,Million,State
WB,2016,Internet Penetration,5634.84,Hours,State
WB,2017,Road Length,16183.6,KM,State
WB,2017,NH Construction,8834.36,KM,State
WB,2017,Rail Freight,18895.2,Hours,State
WB,2017,Port Turnaround Time,22799.66,%,State
WB,2017,Airport Passenger Traffic,10196.24,Million Tonnes,State
WB,2017,Internet Penetration,157.85,Million Tonnes,State
WB,2018,Road Length,7440.95,Million Tonnes,State
WB,2018,NH Construction,1480.59,Hours,State
WB,2018,Rail Freight,11499.34,Million,State
WB,2018,Port Turnaround Time,6715.57,Million Tonnes,State
WB,2018,Airport Passenger Traffic,4997.01,Million Tonnes,State
WB,2018,Internet Penetration,22683.94,Million,State
WB,2019,Road Length,13687.15,%,State
WB,2019,NH Construction,23648.31,Million,State
WB,2019,Rail Freight,13070.06,Million,State
WB,2019,Port Turnaround Time,4788.73,Million,State
WB,2019,Airport Passenger Traffic,3682.31,KM,State
WB,2019,Internet Penetration,12918.13,Hours,State
WB,2020,Road Length,19909.9,Hours,State
WB,2020,NH Construction,3344.98,Hours,State
WB,2020,Rail Freight,18367.71,%,State
WB,2020,Port Turnaround Time,2530.49,Million,State
WB,2020,Airport Passenger Traffic,2260.9,Million,State
WB,2020,Internet Penetration,20554.63,Million Tonnes,State
WB,2021,Road Length,3202.92,Million Tonnes,State
WB,2021,NH Construction,13478.16,%,State
WB,2021,Rail Freight,5535.75,Million,State
WB,2021,Port Turnaround Time,15755.48,%,State
WB,2021,Airport Passenger Traffic,1071.26,%,State
WB,2021,Internet Penetration,10831.49,Million,State
WB,2022,Road Length,14280.48,KM,State
WB,2022,NH Construction,10677.11,KM,State
WB,2022,Rail Freight,4174.04,Million,State
WB,2022,Port Turnaround Time,270.33,Hours,State
WB,2022,Airport Passenger Traffic,17172.73,Million Tonnes,State
WB,2022,Internet Penetration,17198.3,Hours,State
WB,2023,Road Length,19984.04,Hours,State
WB,2023,NH Construction,5667.95,Hours,State
WB,2023,Rail Freight,22763.88,Million,State
WB,2023,Port Turnaround Time,15802.82,Million,State
WB,2023,Airport Passenger Traffic,7828.24,KM,State
WB,2023,Internet Penetration,2548.79,Million Tonnes,State
WB,2024,Road Length,23518.38,%,State
WB,2024,NH Construction,21881.12,KM,State
WB,2024,Rail Freight,15640.42,Million,State
WB,2024,Port Turnaround Time,1775.39,KM,State
WB,2024,Airport Passenger Traffic,6858.63,%,State
WB,2024,Internet Penetration,15866.15,KM,State
WB,2025,Road Length,6503.09,Million Tonnes,State
WB,2025,NH Construction,800.23,%,State
WB,2025,Rail Freight,7558.95,Million Tonnes,State
WB,2025,Port Turnaround Time,3737.8,Million,State
WB,2025,Airport Passenger Traffic,22463.85,Hours,State
WB,2025,Internet Penetration,16341.8,Hours,State
OD,2005,Road Length,21726.97,Million Tonnes,State
OD,2005,NH Construction,2775.52,%,State
OD,2005,Rail Freight,14531.96,Million Tonnes,State
OD,2005,Port Turnaround Time,6813.79,Million Tonnes,State
OD,2005,Airport Passenger Traffic,275.37,KM,State
OD,2005,Internet Penetration,5364.64,Million,State
OD,2006,Road Length,10401.28,KM,State
OD,2006,NH Construction,24139.67,%,State
OD,2006,Rail Freight,2190.67,Million Tonnes,State
OD,2006,Port Turnaround Time,19898.25,%,State
OD,2006,Airport Passenger Traffic,24438.21,KM,State
OD,2006,Internet Penetration,1637.88,KM,State
OD,2007,Road Length,7555.64,Million Tonnes,State
OD,2007,NH Construction,6865.77,Hours,State
OD,2007,Rail Freight,5173.51,%,State
OD,2007,Port Turnaround Time,2301.08,Million Tonnes,State
OD,2007,Airport Passenger Traffic,10045.86,Hours,State
OD,2007,Internet Penetration,15779.12,KM,State
OD,2008,Road Length,17753.21,Million,State
OD,2008,NH Construction,3529.58,KM,State
OD,2008,Rail Freight,561.43,KM,State
OD,2008,Port Turnaround Time,16482.94,Million,State
OD,2008,Airport Passenger Traffic,19683.99,Million Tonnes,State
OD,2008,Internet Penetration,7716.78,%,State
OD,2009,Road Length,11202.58,Million,State
OD,2009,NH Construction,15317.42,Hours,State
OD,2009,Rail Freight,9084.08,Million Tonnes,State
OD,2009,Port Turnaround Time,15968.82,Hours,State
OD,2009,Airport Passenger Traffic,24905.99,Million Tonnes,State
OD,2009,Internet Penetration,15909.75,%,State
OD,2010,Road Length,8684.77,Million,State
OD,2010,NH Construction,14925.83,Million Tonnes,State
OD,2010,Rail Freight,20358.86,Million,State
OD,2010,Port Turnaround Time,15147.18,Million Tonnes,State
OD,2010,Airport Passenger Traffic,10492.84,%,State
OD,2010,Internet Penetration,15706.59,Million,State
OD,2011,Road Length,515.12,%,State
OD,2011,NH Construction,5988.23,Million Tonnes,State
OD,2011,Rail Freight,8697.09,%,State
OD,2011,Port Turnaround Time,8068.4,Million Tonnes,State
OD,2011,Airport Passenger Traffic,4146.53,KM,State
OD,2011,Internet Penetration,4889.42,KM,State
OD,2012,Road Length,16642.05,Hours,State
OD,2012,NH Construction,19082.79,Hours,State
OD,2012,Rail Freight,314.61,Million Tonnes,State
OD,2012,Port Turnaround Time,10938.79,Hours,State
OD,2012,Airport Passenger Traffic,12998.58,Million Tonnes,State
OD,2012,Internet Penetration,18788.55,Million,State
OD,2013,Road Length,17979.9,Hours,State
OD,2013,NH Construction,21961.66,KM,State
OD,2013,Rail Freight,5902.17,Million Tonnes,State
OD,2013,Port Turnaround Time,4529.31,%,State
OD,2013,Airport Passenger Traffic,11060.49,%,State
OD,2013,Internet Penetration,20765.5,Million Tonnes,State
OD,2014,Road Length,14981.05,%,State
OD,2014,NH Construction,826.33,Hours,State
OD,2014,Rail Freight,11257.33,Hours,State
OD,2014,Port Turnaround Time,17558.49,%,State
OD,2014,Airport Passenger Traffic,15707.39,%,State
OD,2014,Internet Penetration,24891.56,Million Tonnes,State
OD,2015,Road Length,11093.45,KM,State
OD,2015,NH Construction,14189.71,KM,State
OD,2015,Rail Freight,21737.08,Million Tonnes,State
OD,2015,Port Turnaround Time,11333.14,Million Tonnes,State
OD,2015,Airport Passenger Traffic,14697.26,Million,State
OD,2015,Internet Penetration,4888.66,%,State
OD,2016,Road Length,6333.47,Million Tonnes,State
OD,2016,NH Construction,13373.08,Hours,State
OD,2016,Rail Freight,15963.44,Hours,State
OD,2016,Port Turnaround Time,3321.58,Million Tonnes,State
OD,2016,Airport Passenger Traffic,23255.4,%,State
OD,2016,Internet Penetration,11227.17,%,State
OD,2017,Road Length,7629.65,KM,State
OD,2017,NH Construction,4197.69,Million Tonnes,State
OD,2017,Rail Freight,21342.89,Million Tonnes,State
OD,2017,Port Turnaround Time,17789.5,Million Tonnes,State
OD,2017,Airport Passenger Traffic,3218.23,Hours,State
OD,2017,Internet Penetration,2196.9,Hours,State
OD,2018,Road Length,16693.54,KM,State
OD,2018,NH Construction,17900.97,Million Tonnes,State
OD,2018,Rail Freight,24149.33,Million,State
OD,2018,Port Turnaround Time,24059.1,Hours,State
OD,2018,Airport Passenger Traffic,6211.82,Million,State
OD,2018,Internet Penetration,19442.85,Hours,State
OD,2019,Road Length,221.22,%,State
OD,2019,NH Construction,22322.48,%,State
OD,2019,Rail Freight,12778.03,%,State
OD,2019,Port Turnaround Time,6282.36,Hours,State
OD,2019,Airport Passenger Traffic,13379.38,Hours,State
OD,2019,Internet Penetration,17149.66,%,State
OD,2020,Road Length,6051.04,Million,State
OD,2020,NH Construction,5249.26,KM,State
OD,2020,Rail Freight,589.32,Million Tonnes,State
OD,2020,Port Turnaround Time,2680.55,Hours,State
OD,2020,Airport Passenger Traffic,8528.82,Million Tonnes,State
OD,2020,Internet Penetration,17038.24,Hours,State
OD,2021,Road Length,10257.65,%,State
OD,2021,NH Construction,4075.69,KM,State
OD,2021,Rail Freight,884.67,%,State
OD,2021,Port Turnaround Time,15601.42,Million Tonnes,State
OD,2021,Airport Passenger Traffic,22485.7,%,State
OD,2021,Internet Penetration,20292.29,%,State
OD,2022,Road Length,21120.23,Hours,State
OD,2022,NH Construction,10220.92,Million,State
OD,2022,Rail Freight,12148.54,%,State
OD,2022,Port Turnaround Time,16841.47,Hours,State
OD,2022,Airport Passenger Traffic,2276.68,Million,State
OD,2022,Internet Penetration,5468.68,Million,State
OD,2023,Road Length,5505.87,%,State
OD,2023,NH Construction,7299.84,Hours,State
OD,2023,Rail Freight,4654.04,Hours,State
OD,2023,Port Turnaround Time,3832.74,KM,State
OD,2023,Airport Passenger Traffic,6911.2,%,State
OD,2023,Internet Penetration,24573.22,Million,State
OD,2024,Road Length,1210.24,KM,State
OD,2024,NH Construction,448.96,KM,State
OD,2024,Rail Freight,457.89,Million Tonnes,State
OD,2024,Port Turnaround Time,16682.08,%,State
OD,2024,Airport Passenger Traffic,8607.7,Million,State
OD,2024,Internet Penetration,13596.18,%,State
OD,2025,Road Length,17871.29,%,State
OD,2025,NH Construction,1898.11,Million Tonnes,State
OD,2025,Rail Freight,3226.99,KM,State
OD,2025,Port Turnaround Time,19152.21,KM,State
OD,2025,Airport Passenger Traffic,3819.6,KM,State
OD,2025,Internet Penetration,13459.49,%,State
PB,2005,Road Length,21822.62,Million,State
PB,2005,NH Construction,15233.68,KM,State
PB,2005,Rail Freight,24062.22,Million,State
PB,2005,Port Turnaround Time,19087.1,Million Tonnes,State
PB,2005,Airport Passenger Traffic,15708.14,%,State
PB,2005,Internet Penetration,880.43,Hours,State
PB,2006,Road Length,15595.34,Million,State
PB,2006,NH Construction,12596.55,KM,State
PB,2006,Rail Freight,3398.52,Million Tonnes,State
PB,2006,Port Turnaround Time,16764.72,Million Tonnes,State
PB,2006,Airport Passenger Traffic,6590.81,%,State
PB,2006,Internet Penetration,21346.79,KM,State
PB,2007,Road Length,2571.02,Million,State
PB,2007,NH Construction,3309.67,Million Tonnes,State
PB,2007,Rail Freight,496.41,Million Tonnes,State
PB,2007,Port Turnaround Time,15616.13,Hours,State
PB,2007,Airport Passenger Traffic,22581.41,Million,State
PB,2007,Internet Penetration,2506.35,%,State
PB,2008,Road Length,5968.5,KM,State
PB,2008,NH Construction,19102.44,Million Tonnes,State
PB,2008,Rail Freight,3257.36,Million,State
PB,2008,Port Turnaround Time,14880.02,Million,State
PB,2008,Airport Passenger Traffic,7299.5,Hours,State
PB,2008,Internet Penetration,4105.42,Million Tonnes,State
PB,2009,Road Length,11386.36,%,State
PB,2009,NH Construction,2734.33,KM,State
PB,2009,Rail Freight,2065.35,%,State
PB,2009,Port Turnaround Time,23410.46,KM,State
PB,2009,Airport Passenger Traffic,9101.03,Million Tonnes,State
PB,2009,Internet Penetration,13438.66,Million,State
PB,2010,Road Length,14651.46,%,State
PB,2010,NH Construction,12375.27,%,State
