state_code,settlement_name,year,settlement_type,population,density,classification_source
RJ,RJ_SETTLEMENT_7,2014,New Urbanising Settlement,6978682,15781.8,DEGURBA
RJ,RJ_SETTLEMENT_8,2014,Urban Centre,4925087,9430.58,DEGURBA
RJ,RJ_SETTLEMENT_9,2014,New Urbanising Settlement,2970725,17604.83,DEGURBA
RJ,RJ_SETTLEMENT_10,2014,New Urbanising Settlement,397848,7561.66,DEGURBA
RJ,RJ_SETTLEMENT_11,2014,Urban Centre,1547666,11593.73,DEGURBA
RJ,RJ_SETTLEMENT_0,2015,Rural,3158554,6272.14,DEGURBA
RJ,RJ_SETTLEMENT_1,2015,Urban Centre,3810142,11563.45,DEGURBA
RJ,RJ_SETTLEMENT_2,2015,Rural,7975305,19310.02,DEGURBA
RJ,RJ_SETTLEMENT_3,2015,Urban Centre,939112,16302.41,DEGURBA
RJ,RJ_SETTLEMENT_4,2015,New Urbanising Settlement,4854039,11486.75,DEGURBA
RJ,RJ_SETTLEMENT_5,2015,Urban Centre,5718520,6541.12,DEGURBA
RJ,RJ_SETTLEMENT_6,2015,New Urbanising Settlement,2939139,2482.79,DEGURBA
RJ,RJ_SETTLEMENT_7,2015,Rural,1281502,817.01,DEGURBA
RJ,RJ_SETTLEMENT_8,2015,Rural,5509774,4520.62,DEGURBA
RJ,RJ_SETTLEMENT_9,2015,Urban Centre,6655992,9937.13,DEGURBA
RJ,RJ_SETTLEMENT_10,2015,New Urbanising Settlement,7954941,1739.36,DEGURBA
RJ,RJ_SETTLEMENT_11,2015,Urban Centre,3610081,19075.78,DEGURBA
RJ,RJ_SETTLEMENT_0,2016,New Urbanising Settlement,7277916,6239.37,DEGURBA
RJ,RJ_SETTLEMENT_1,2016,Rural,2539002,3147.97,DEGURBA
RJ,RJ_SETTLEMENT_2,2016,Urban Centre,6053358,7460.99,DEGURBA
RJ,RJ_SETTLEMENT_3,2016,New Urbanising Settlement,5663006,3308.17,DEGURBA
RJ,RJ_SETTLEMENT_4,2016,Urban Centre,5833640,15080.13,DEGURBA
RJ,RJ_SETTLEMENT_5,2016,New Urbanising Settlement,3149753,1090.87,DEGURBA
RJ,RJ_SETTLEMENT_6,2016,Urban Cluster,1129503,13209.51,DEGURBA
RJ,RJ_SETTLEMENT_7,2016,Urban Centre,5251488,9979.59,DEGURBA
RJ,RJ_SETTLEMENT_8,2016,Rural,3598445,3568.93,DEGURBA
RJ,RJ_SETTLEMENT_9,2016,New Urbanising Settlement,7846162,6552.32,DEGURBA
RJ,RJ_SETTLEMENT_10,2016,Urban Centre,7138074,8000.43,DEGURBA
RJ,RJ_SETTLEMENT_11,2016,Urban Centre,7650199,7477.13,DEGURBA
RJ,RJ_SETTLEMENT_0,2017,Rural,1429073,14880.75,DEGURBA
RJ,RJ_SETTLEMENT_1,2017,Urban Centre,3279198,18746.93,DEGURBA
RJ,RJ_SETTLEMENT_2,2017,Urban Centre,4654191,3951.24,DEGURBA
RJ,RJ_SETTLEMENT_3,2017,New Urbanising Settlement,5276457,11978.56,DEGURBA
RJ,RJ_SETTLEMENT_4,2017,New Urbanising Settlement,326044,286.19,DEGURBA
RJ,RJ_SETTLEMENT_5,2017,Rural,4976131,17550.86,DEGURBA
RJ,RJ_SETTLEMENT_6,2017,New Urbanising Settlement,3450929,6973.12,DEGURBA
RJ,RJ_SETTLEMENT_7,2017,Urban Cluster,5084336,11654.53,DEGURBA
RJ,RJ_SETTLEMENT_8,2017,Urban Cluster,2026591,13341.16,DEGURBA
RJ,RJ_SETTLEMENT_9,2017,Urban Cluster,4179333,16504.38,DEGURBA
RJ,RJ_SETTLEMENT_10,2017,Urban Centre,2708855,4319.32,DEGURBA
RJ,RJ_SETTLEMENT_11,2017,Urban Centre,648300,10610.62,DEGURBA
RJ,RJ_SETTLEMENT_0,2018,Urban Centre,2778971,6730.59,DEGURBA
RJ,RJ_SETTLEMENT_1,2018,New Urbanising Settlement,214176,9624.32,DEGURBA
RJ,RJ_SETTLEMENT_2,2018,Urban Cluster,6549026,14361.54,DEGURBA
RJ,RJ_SETTLEMENT_3,2018,Urban Centre,7246700,13881.29,DEGURBA
RJ,RJ_SETTLEMENT_4,2018,Rural,178403,9169.88,DEGURBA
RJ,RJ_SETTLEMENT_5,2018,Urban Cluster,2038621,16892.26,DEGURBA
RJ,RJ_SETTLEMENT_6,2018,Rural,7694357,10253.99,DEGURBA
RJ,RJ_SETTLEMENT_7,2018,New Urbanising Settlement,4737135,14070.04,DEGURBA
RJ,RJ_SETTLEMENT_8,2018,Urban Centre,3522290,16229.67,DEGURBA
RJ,RJ_SETTLEMENT_9,2018,Urban Cluster,1778951,9411.74,DEGURBA
RJ,RJ_SETTLEMENT_10,2018,New Urbanising Settlement,779071,14793.11,DEGURBA
RJ,RJ_SETTLEMENT_11,2018,Urban Cluster,3154271,11032.88,DEGURBA
RJ,RJ_SETTLEMENT_0,2019,Urban Cluster,6260261,9088.75,DEGURBA
RJ,RJ_SETTLEMENT_1,2019,New Urbanising Settlement,6564716,16922.22,DEGURBA
RJ,RJ_SETTLEMENT_2,2019,New Urbanising Settlement,3837682,17015.32,DEGURBA
RJ,RJ_SETTLEMENT_3,2019,Rural,7642587,808.91,DEGURBA
RJ,RJ_SETTLEMENT_4,2019,Urban Cluster,4417406,3125.02,DEGURBA
RJ,RJ_SETTLEMENT_5,2019,Urban Cluster,4060831,2308.63,DEGURBA
RJ,RJ_SETTLEMENT_6,2019,New Urbanising Settlement,1735174,14953.8,DEGURBA
RJ,RJ_SETTLEMENT_7,2019,Urban Centre,1786157,4346.41,DEGURBA
RJ,RJ_SETTLEMENT_8,2019,New Urbanising Settlement,6050084,13751.17,DEGURBA
RJ,RJ_SETTLEMENT_9,2019,Urban Centre,1038546,5047.53,DEGURBA
RJ,RJ_SETTLEMENT_10,2019,Urban Cluster,186410,4555.94,DEGURBA
RJ,RJ_SETTLEMENT_11,2019,Urban Cluster,5153663,14373.23,DEGURBA
RJ,RJ_SETTLEMENT_0,2020,New Urbanising Settlement,6447573,15921.11,DEGURBA
RJ,RJ_SETTLEMENT_1,2020,Rural,5568482,15390.26,DEGURBA
RJ,RJ_SETTLEMENT_2,2020,Urban Centre,3074180,14028.21,DEGURBA
RJ,RJ_SETTLEMENT_3,2020,New Urbanising Settlement,7074395,14383.92,DEGURBA
RJ,RJ_SETTLEMENT_4,2020,Urban Centre,5259162,2749.48,DEGURBA
RJ,RJ_SETTLEMENT_5,2020,New Urbanising Settlement,247720,18402.07,DEGURBA
RJ,RJ_SETTLEMENT_6,2020,Urban Cluster,7852450,9785.95,DEGURBA
RJ,RJ_SETTLEMENT_7,2020,Urban Centre,334649,5799.08,DEGURBA
RJ,RJ_SETTLEMENT_8,2020,Rural,382150,18703.72,DEGURBA
RJ,RJ_SETTLEMENT_9,2020,New Urbanising Settlement,5236987,8512.65,DEGURBA
RJ,RJ_SETTLEMENT_10,2020,New Urbanising Settlement,4576586,7112.56,DEGURBA
RJ,RJ_SETTLEMENT_11,2020,Rural,5730196,7907.34,DEGURBA
RJ,RJ_SETTLEMENT_0,2021,Urban Centre,1733207,19623.85,DEGURBA
RJ,RJ_SETTLEMENT_1,2021,New Urbanising Settlement,3667391,16932.95,DEGURBA
RJ,RJ_SETTLEMENT_2,2021,New Urbanising Settlement,709990,19679.84,DEGURBA
RJ,RJ_SETTLEMENT_3,2021,Urban Centre,1495852,9818.07,DEGURBA
RJ,RJ_SETTLEMENT_4,2021,New Urbanising Settlement,6528058,520.46,DEGURBA
RJ,RJ_SETTLEMENT_5,2021,Rural,5587759,11687.86,DEGURBA
RJ,RJ_SETTLEMENT_6,2021,Rural,4954027,1026.15,DEGURBA
RJ,RJ_SETTLEMENT_7,2021,New Urbanising Settlement,157721,12530.67,DEGURBA
RJ,RJ_SETTLEMENT_8,2021,Urban Cluster,3560495,15060.2,DEGURBA
RJ,RJ_SETTLEMENT_9,2021,Rural,5403681,825.64,DEGURBA
RJ,RJ_SETTLEMENT_10,2021,Rural,5286598,2923.5,DEGURBA
RJ,RJ_SETTLEMENT_11,2021,Urban Cluster,1311159,18289.44,DEGURBA
RJ,RJ_SETTLEMENT_0,2022,Urban Cluster,6979203,16174.28,DEGURBA
RJ,RJ_SETTLEMENT_1,2022,Rural,4635981,17193.64,DEGURBA
RJ,RJ_SETTLEMENT_2,2022,Rural,4999152,1754.66,DEGURBA
RJ,RJ_SETTLEMENT_3,2022,New Urbanising Settlement,5704540,15312.28,DEGURBA
RJ,RJ_SETTLEMENT_4,2022,Urban Cluster,6029534,7435.43,DEGURBA
RJ,RJ_SETTLEMENT_5,2022,New Urbanising Settlement,7384619,13795.87,DEGURBA
RJ,RJ_SETTLEMENT_6,2022,Urban Cluster,6634628,9453.7,DEGURBA
RJ,RJ_SETTLEMENT_7,2022,Urban Cluster,4093039,15803.09,DEGURBA
RJ,RJ_SETTLEMENT_8,2022,Rural,646518,4905.62,DEGURBA
RJ,RJ_SETTLEMENT_9,2022,Rural,7140188,3142.81,DEGURBA
RJ,RJ_SETTLEMENT_10,2022,Urban Centre,5267001,1448.77,DEGURBA
RJ,RJ_SETTLEMENT_11,2022,New Urbanising Settlement,4884975,19693.84,DEGURBA
RJ,RJ_SETTLEMENT_0,2023,Rural,7338569,6836.83,DEGURBA
RJ,RJ_SETTLEMENT_1,2023,Urban Cluster,836299,16717.73,DEGURBA
RJ,RJ_SETTLEMENT_2,2023,Urban Centre,1001552,12500.98,DEGURBA
RJ,RJ_SETTLEMENT_3,2023,Urban Centre,3279807,14263.02,DEGURBA
RJ,RJ_SETTLEMENT_4,2023,New Urbanising Settlement,2808777,2922.37,DEGURBA
RJ,RJ_SETTLEMENT_5,2023,Urban Cluster,5649175,9024.72,DEGURBA
RJ,RJ_SETTLEMENT_6,2023,Urban Centre,3973022,6244.28,DEGURBA
RJ,RJ_SETTLEMENT_7,2023,Urban Cluster,2437414,18535.65,DEGURBA
RJ,RJ_SETTLEMENT_8,2023,Urban Centre,4303623,1225.66,DEGURBA
RJ,RJ_SETTLEMENT_9,2023,Rural,5727009,14078.01,DEGURBA
RJ,RJ_SETTLEMENT_10,2023,Urban Cluster,4024349,15096.41,DEGURBA
RJ,RJ_SETTLEMENT_11,2023,Urban Centre,5433397,993.2,DEGURBA
RJ,RJ_SETTLEMENT_0,2024,Urban Cluster,2335193,12889.27,DEGURBA
RJ,RJ_SETTLEMENT_1,2024,Rural,5057819,19339.13,DEGURBA
RJ,RJ_SETTLEMENT_2,2024,Urban Centre,6865483,11878.87,DEGURBA
RJ,RJ_SETTLEMENT_3,2024,New Urbanising Settlement,877231,1515.84,DEGURBA
RJ,RJ_SETTLEMENT_4,2024,Rural,4238763,13859.66,DEGURBA
RJ,RJ_SETTLEMENT_5,2024,Urban Cluster,2889821,8707.21,DEGURBA
RJ,RJ_SETTLEMENT_6,2024,Urban Cluster,4251499,15929.66,DEGURBA
RJ,RJ_SETTLEMENT_7,2024,Rural,141365,1725.24,DEGURBA
RJ,RJ_SETTLEMENT_8,2024,Urban Centre,887961,18404.54,DEGURBA
RJ,RJ_SETTLEMENT_9,2024,Rural,3753863,8153.09,DEGURBA
RJ,RJ_SETTLEMENT_10,2024,Rural,4005878,12064.93,DEGURBA
RJ,RJ_SETTLEMENT_11,2024,Urban Centre,5319176,3713.43,DEGURBA
RJ,RJ_SETTLEMENT_0,2025,New Urbanising Settlement,924419,8893.06,DEGURBA
RJ,RJ_SETTLEMENT_1,2025,Urban Centre,3493222,9393.79,DEGURBA
RJ,RJ_SETTLEMENT_2,2025,Urban Cluster,3409768,14667.14,DEGURBA
RJ,RJ_SETTLEMENT_3,2025,Rural,2111471,9497.63,DEGURBA
RJ,RJ_SETTLEMENT_4,2025,Urban Centre,4948960,8733.32,DEGURBA
RJ,RJ_SETTLEMENT_5,2025,Rural,3294451,19416.99,DEGURBA
RJ,RJ_SETTLEMENT_6,2025,Urban Cluster,71083,2410.21,DEGURBA
RJ,RJ_SETTLEMENT_7,2025,Rural,2943341,16423.52,DEGURBA
RJ,RJ_SETTLEMENT_8,2025,Urban Centre,4775728,6547.76,DEGURBA
RJ,RJ_SETTLEMENT_9,2025,Urban Centre,7629412,14485.1,DEGURBA
RJ,RJ_SETTLEMENT_10,2025,New Urbanising Settlement,7751512,15765.38,DEGURBA
RJ,RJ_SETTLEMENT_11,2025,Urban Centre,1372089,13432.13,DEGURBA
UP,UP_SETTLEMENT_0,2005,Urban Cluster,4506661,4705.73,DEGURBA
UP,UP_SETTLEMENT_1,2005,Rural,314982,12348.97,DEGURBA
UP,UP_SETTLEMENT_2,2005,Urban Cluster,2014414,2166.01,DEGURBA
UP,UP_SETTLEMENT_3,2005,Urban Cluster,4995058,7487.78,DEGURBA
UP,UP_SETTLEMENT_4,2005,New Urbanising Settlement,3931719,16668.08,DEGURBA
UP,UP_SETTLEMENT_5,2005,Urban Centre,6142364,3608.92,DEGURBA
UP,UP_SETTLEMENT_6,2005,Rural,2108884,14731.75,DEGURBA
UP,UP_SETTLEMENT_7,2005,Rural,2348480,15736.58,DEGURBA
UP,UP_SETTLEMENT_8,2005,Urban Centre,7401316,4012.19,DEGURBA
UP,UP_SETTLEMENT_9,2005,Urban Cluster,4066667,14873.5,DEGURBA
UP,UP_SETTLEMENT_10,2005,Rural,2440296,2273.16,DEGURBA
UP,UP_SETTLEMENT_11,2005,New Urbanising Settlement,15300,6134.02,DEGURBA
UP,UP_SETTLEMENT_0,2006,Urban Centre,650515,3124.93,DEGURBA
UP,UP_SETTLEMENT_1,2006,New Urbanising Settlement,1737026,11935.03,DEGURBA
UP,UP_SETTLEMENT_2,2006,Urban Centre,424870,609.1,DEGURBA
UP,UP_SETTLEMENT_3,2006,Urban Cluster,3058569,5951.96,DEGURBA
UP,UP_SETTLEMENT_4,2006,Rural,4551705,2150.6,DEGURBA
UP,UP_SETTLEMENT_5,2006,Rural,164947,2573.74,DEGURBA
UP,UP_SETTLEMENT_6,2006,Urban Cluster,6437826,3609.33,DEGURBA
UP,UP_SETTLEMENT_7,2006,New Urbanising Settlement,855086,13492.33,DEGURBA
UP,UP_SETTLEMENT_8,2006,Rural,4193950,13739.7,DEGURBA
UP,UP_SETTLEMENT_9,2006,Urban Cluster,871236,9692.35,DEGURBA
UP,UP_SETTLEMENT_10,2006,New Urbanising Settlement,1040016,14444.21,DEGURBA
UP,UP_SETTLEMENT_11,2006,Urban Cluster,930894,19864.79,DEGURBA
UP,UP_SETTLEMENT_0,2007,New Urbanising Settlement,632800,3683.68,DEGURBA
UP,UP_SETTLEMENT_1,2007,Urban Centre,7151789,4857.06,DEGURBA
UP,UP_SETTLEMENT_2,2007,New Urbanising Settlement,666311,2690.78,DEGURBA
UP,UP_SETTLEMENT_3,2007,Urban Cluster,7682806,17224.49,DEGURBA
UP,UP_SETTLEMENT_4,2007,Urban Cluster,4615580,3613.38,DEGURBA
UP,UP_SETTLEMENT_5,2007,Urban Cluster,893580,15503.05,DEGURBA
UP,UP_SETTLEMENT_6,2007,Rural,6238834,1407.24,DEGURBA
UP,UP_SETTLEMENT_7,2007,Rural,2602192,13893.62,DEGURBA
UP,UP_SETTLEMENT_8,2007,Rural,6389609,14445.64,DEGURBA
UP,UP_SETTLEMENT_9,2007,Urban Cluster,1532699,5429.39,DEGURBA
UP,UP_SETTLEMENT_10,2007,Urban Centre,869685,9616.29,DEGURBA
UP,UP_SETTLEMENT_11,2007,Urban Cluster,5128650,8199.33,DEGURBA
UP,UP_SETTLEMENT_0,2008,Rural,6945622,11627.18,DEGURBA
UP,UP_SETTLEMENT_1,2008,Rural,3160523,994.19,DEGURBA
UP,UP_SETTLEMENT_2,2008,Urban Centre,6316636,2829.37,DEGURBA
UP,UP_SETTLEMENT_3,2008,New Urbanising Settlement,502502,10301.81,DEGURBA
UP,UP_SETTLEMENT_4,2008,New Urbanising Settlement,5487781,1820.1,DEGURBA
UP,UP_SETTLEMENT_5,2008,Urban Centre,2466563,478.81,DEGURBA
UP,UP_SETTLEMENT_6,2008,New Urbanising Settlement,6135322,11120.34,DEGURBA
UP,UP_SETTLEMENT_7,2008,Urban Cluster,125469,10726.92,DEGURBA
UP,UP_SETTLEMENT_8,2008,Rural,5102989,5006.47,DEGURBA
UP,UP_SETTLEMENT_9,2008,Rural,1206048,10785.33,DEGURBA
UP,UP_SETTLEMENT_10,2008,Urban Cluster,3402401,10391.94,DEGURBA
UP,UP_SETTLEMENT_11,2008,New Urbanising Settlement,1166974,6109.01,DEGURBA
UP,UP_SETTLEMENT_0,2009,Urban Cluster,7116696,6627.14,DEGURBA
UP,UP_SETTLEMENT_1,2009,Urban Cluster,2404623,8456.37,DEGURBA
UP,UP_SETTLEMENT_2,2009,New Urbanising Settlement,7214463,8020.5,DEGURBA
UP,UP_SETTLEMENT_3,2009,Urban Cluster,3853664,15220.59,DEGURBA
UP,UP_SETTLEMENT_4,2009,Rural,478945,15990.79,DEGURBA
UP,UP_SETTLEMENT_5,2009,Rural,4468460,5270.92,DEGURBA
UP,UP_SETTLEMENT_6,2009,Urban Centre,3246388,4158.1,DEGURBA
UP,UP_SETTLEMENT_7,2009,New Urbanising Settlement,2066882,17772.68,DEGURBA
UP,UP_SETTLEMENT_8,2009,New Urbanising Settlement,5399145,2264.02,DEGURBA
UP,UP_SETTLEMENT_9,2009,Urban Centre,6865088,15626.14,DEGURBA
UP,UP_SETTLEMENT_10,2009,New Urbanising Settlement,1501418,7403.89,DEGURBA
UP,UP_SETTLEMENT_11,2009,New Urbanising Settlement,1187864,7890.48,DEGURBA
UP,UP_SETTLEMENT_0,2010,Rural,4618898,15408.18,DEGURBA
UP,UP_SETTLEMENT_1,2010,Rural,7984137,7806.95,DEGURBA
UP,UP_SETTLEMENT_2,2010,Urban Cluster,3572516,12337.12,DEGURBA
UP,UP_SETTLEMENT_3,2010,New Urbanising Settlement,2678487,16240.51,DEGURBA
UP,UP_SETTLEMENT_4,2010,Rural,4816016,10202.13,DEGURBA
UP,UP_SETTLEMENT_5,2010,Urban Centre,4215044,15071.57,DEGURBA
UP,UP_SETTLEMENT_6,2010,Urban Centre,1935410,19136.74,DEGURBA
UP,UP_SETTLEMENT_7,2010,Rural,2847784,5499.43,DEGURBA
UP,UP_SETTLEMENT_8,2010,Urban Cluster,2921434,15490.08,DEGURBA
UP,UP_SETTLEMENT_9,2010,Urban Centre,4452001,1449.98,DEGURBA
UP,UP_SETTLEMENT_10,2010,Urban Cluster,6192803,3063.64,DEGURBA
UP,UP_SETTLEMENT_11,2010,Rural,3383188,3283.79,DEGURBA
UP,UP_SETTLEMENT_0,2011,Urban Centre,4769544,440.93,DEGURBA
UP,UP_SETTLEMENT_1,2011,Urban Centre,5636006,7308.65,DEGURBA
UP,UP_SETTLEMENT_2,2011,Urban Centre,5375732,6592.19,DEGURBA
UP,UP_SETTLEMENT_3,2011,Urban Centre,1614380,18845.56,DEGURBA
UP,UP_SETTLEMENT_4,2011,Urban Centre,4059238,6812.28,DEGURBA
UP,UP_SETTLEMENT_5,2011,Urban Centre,1357518,13025.56,DEGURBA
UP,UP_SETTLEMENT_6,2011,New Urbanising Settlement,4184881,12792.84,DEGURBA
UP,UP_SETTLEMENT_7,2011,New Urbanising Settlement,4141363,4298.62,DEGURBA
UP,UP_SETTLEMENT_8,2011,Rural,6954867,16652.93,DEGURBA
UP,UP_SETTLEMENT_9,2011,Urban Cluster,3607816,13314.96,DEGURBA
UP,UP_SETTLEMENT_10,2011,Urban Centre,7544334,1356.25,DEGURBA
UP,UP_SETTLEMENT_11,2011,Urban Centre,7804205,19237.12,DEGURBA
UP,UP_SETTLEMENT_0,2012,Urban Cluster,4602369,7691.4,DEGURBA
UP,UP_SETTLEMENT_1,2012,Urban Cluster,6738789,10585.48,DEGURBA
UP,UP_SETTLEMENT_2,2012,Urban Centre,1645626,14777.5,DEGURBA
UP,UP_SETTLEMENT_3,2012,Rural,6240189,3469.94,DEGURBA
UP,UP_SETTLEMENT_4,2012,Urban Centre,6107164,4633.38,DEGURBA
UP,UP_SETTLEMENT_5,2012,New Urbanising Settlement,6210615,2471.77,DEGURBA
UP,UP_SETTLEMENT_6,2012,Rural,6085367,7633.93,DEGURBA
UP,UP_SETTLEMENT_7,2012,New Urbanising Settlement,780411,16574.14,DEGURBA
UP,UP_SETTLEMENT_8,2012,Urban Cluster,6588015,15999.35,DEGURBA
UP,UP_SETTLEMENT_9,2012,Rural,6260070,19724.75,DEGURBA
UP,UP_SETTLEMENT_10,2012,New Urbanising Settlement,4254754,1296.51,DEGURBA
UP,UP_SETTLEMENT_11,2012,New Urbanising Settlement,2830119,17686.43,DEGURBA
UP,UP_SETTLEMENT_0,2013,New Urbanising Settlement,3703858,7048.62,DEGURBA
UP,UP_SETTLEMENT_1,2013,New Urbanising Settlement,6530950,9893.91,DEGURBA
UP,UP_SETTLEMENT_2,2013,New Urbanising Settlement,6861538,19009.23,DEGURBA
UP,UP_SETTLEMENT_3,2013,New Urbanising Settlement,3251971,17355.69,DEGURBA
UP,UP_SETTLEMENT_4,2013,Urban Centre,3875240,4502.12,DEGURBA
UP,UP_SETTLEMENT_5,2013,Urban Cluster,3703315,14235.37,DEGURBA
UP,UP_SETTLEMENT_6,2013,Urban Cluster,1223296,11510.98,DEGURBA
UP,UP_SETTLEMENT_7,2013,Urban Cluster,3671796,12028.5,DEGURBA
UP,UP_SETTLEMENT_8,2013,New Urbanising Settlement,4536339,4562.36,DEGURBA
UP,UP_SETTLEMENT_9,2013,Rural,5450778,12050.37,DEGURBA
UP,UP_SETTLEMENT_10,2013,Urban Cluster,2737467,7623.96,DEGURBA
UP,UP_SETTLEMENT_11,2013,Urban Centre,4262044,18826.79,DEGURBA
UP,UP_SETTLEMENT_0,2014,Urban Cluster,6794962,224.62,DEGURBA
UP,UP_SETTLEMENT_1,2014,Urban Centre,1126972,14847.94,DEGURBA
UP,UP_SETTLEMENT_2,2014,Rural,226519,7518.17,DEGURBA
UP,UP_SETTLEMENT_3,2014,Urban Centre,7949320,9164.46,DEGURBA
UP,UP_SETTLEMENT_4,2014,Rural,2897735,8624.07,DEGURBA
UP,UP_SETTLEMENT_5,2014,Rural,7679200,19533.03,DEGURBA
UP,UP_SETTLEMENT_6,2014,New Urbanising Settlement,6339639,14410.31,DEGURBA
UP,UP_SETTLEMENT_7,2014,Rural,95254,6714.45,DEGURBA
UP,UP_SETTLEMENT_8,2014,Urban Centre,1718196,4006.19,DEGURBA
UP,UP_SETTLEMENT_9,2014,Urban Centre,3386281,3311.82,DEGURBA
UP,UP_SETTLEMENT_10,2014,New Urbanising Settlement,950859,13341.52,DEGURBA
UP,UP_SETTLEMENT_11,2014,Urban Cluster,6646319,17448.42,DEGURBA
UP,UP_SETTLEMENT_0,2015,New Urbanising Settlement,4439306,4662.18,DEGURBA
UP,UP_SETTLEMENT_1,2015,Rural,7935356,9481.27,DEGURBA
UP,UP_SETTLEMENT_2,2015,Urban Cluster,2495041,2737.47,DEGURBA
UP,UP_SETTLEMENT_3,2015,New Urbanising Settlement,6696443,12417.67,DEGURBA
UP,UP_SETTLEMENT_4,2015,New Urbanising Settlement,5678298,7605.19,DEGURBA
UP,UP_SETTLEMENT_5,2015,Rural,1751772,11453.43,DEGURBA
UP,UP_SETTLEMENT_6,2015,New Urbanising Settlement,174640,7580.99,DEGURBA
UP,UP_SETTLEMENT_7,2015,Urban Centre,5343248,10445.82,DEGURBA
UP,UP_SETTLEMENT_8,2015,Rural,4747796,8838.09,DEGURBA
UP,UP_SETTLEMENT_9,2015,New Urbanising Settlement,5264523,18125.95,DEGURBA
UP,UP_SETTLEMENT_10,2015,Rural,3495296,11410.58,DEGURBA
UP,UP_SETTLEMENT_11,2015,New Urbanising Settlement,5533922,12232.91,DEGURBA
UP,UP_SETTLEMENT_0,2016,Urban Centre,5949675,8057.66,DEGURBA
UP,UP_SETTLEMENT_1,2016,Rural,2245556,17661.44,DEGURBA
UP,UP_SETTLEMENT_2,2016,Urban Centre,4688163,10839.44,DEGURBA
UP,UP_SETTLEMENT_3,2016,Urban Cluster,7880356,3860.97,DEGURBA
UP,UP_SETTLEMENT_4,2016,Urban Centre,7314356,15524.42,DEGURBA
UP,UP_SETTLEMENT_5,2016,Urban Cluster,809491,17668.94,DEGURBA
UP,UP_SETTLEMENT_6,2016,New Urbanising Settlement,775833,10265.27,DEGURBA
UP,UP_SETTLEMENT_7,2016,Rural,782277,10433.6,DEGURBA
UP,UP_SETTLEMENT_8,2016,Rural,2522572,19793.35,DEGURBA
UP,UP_SETTLEMENT_9,2016,Urban Cluster,946819,2773.11,DEGURBA
UP,UP_SETTLEMENT_10,2016,New Urbanising Settlement,7844695,13687.31,DEGURBA
UP,UP_SETTLEMENT_11,2016,Rural,4111652,14719.63,DEGURBA
UP,UP_SETTLEMENT_0,2017,Rural,1417547,12626.61,DEGURBA
UP,UP_SETTLEMENT_1,2017,Urban Centre,2304184,11054.68,DEGURBA
UP,UP_SETTLEMENT_2,2017,Urban Cluster,7702965,1947.04,DEGURBA
UP,UP_SETTLEMENT_3,2017,Urban Centre,3682923,11006.39,DEGURBA
UP,UP_SETTLEMENT_4,2017,Urban Centre,7227062,18035.48,DEGURBA
UP,UP_SETTLEMENT_5,2017,Rural,3416011,16473.96,DEGURBA
UP,UP_SETTLEMENT_6,2017,Rural,5614449,14402.52,DEGURBA
UP,UP_SETTLEMENT_7,2017,Urban Cluster,4050767,4805.35,DEGURBA
UP,UP_SETTLEMENT_8,2017,Urban Centre,1747429,1605.1,DEGURBA
UP,UP_SETTLEMENT_9,2017,Rural,4810749,9322.7,DEGURBA
UP,UP_SETTLEMENT_10,2017,New Urbanising Settlement,4901544,6405.53,DEGURBA
UP,UP_SETTLEMENT_11,2017,Rural,6335386,4731.39,DEGURBA
UP,UP_SETTLEMENT_0,2018,Urban Cluster,7272104,10476.11,DEGURBA
UP,UP_SETTLEMENT_1,2018,Urban Cluster,1083734,1077.78,DEGURBA
UP,UP_SETTLEMENT_2,2018,Urban Cluster,1984072,9222.54,DEGURBA
UP,UP_SETTLEMENT_3,2018,Rural,939260,14309.9,DEGURBA
UP,UP_SETTLEMENT_4,2018,Rural,182589,3375.11,DEGURBA
UP,UP_SETTLEMENT_5,2018,New Urbanising Settlement,11586,5999.53,DEGURBA
UP,UP_SETTLEMENT_6,2018,Urban Cluster,3751193,15642.33,DEGURBA
UP,UP_SETTLEMENT_7,2018,Urban Cluster,7122536,10070.45,DEGURBA
UP,UP_SETTLEMENT_8,2018,New Urbanising Settlement,1352376,6830.55,DEGURBA
UP,UP_SETTLEMENT_9,2018,Urban Centre,3926076,9374.99,DEGURBA
UP,UP_SETTLEMENT_10,2018,Urban Cluster,1140189,17138.26,DEGURBA
UP,UP_SETTLEMENT_11,2018,Rural,5710625,17662.86,DEGURBA
UP,UP_SETTLEMENT_0,2019,Urban Centre,901009,10226.05,DEGURBA
UP,UP_SETTLEMENT_1,2019,Urban Cluster,4236829,7363.79,DEGURBA
UP,UP_SETTLEMENT_2,2019,Urban Centre,121242,2401.15,DEGURBA
UP,UP_SETTLEMENT_3,2019,Urban Cluster,112576,13697.3,DEGURBA
UP,UP_SETTLEMENT_4,2019,New Urbanising Settlement,3452755,15648.03,DEGURBA
UP,UP_SETTLEMENT_5,2019,New Urbanising Settlement,1236218,2512.88,DEGURBA
UP,UP_SETTLEMENT_6,2019,Urban Centre,3054171,2949.06,DEGURBA
UP,UP_SETTLEMENT_7,2019,Rural,1102766,15042.5,DEGURBA
UP,UP_SETTLEMENT_8,2019,New Urbanising Settlement,369385,10239.46,DEGURBA
UP,UP_SETTLEMENT_9,2019,Urban Centre,7345631,6727.96,DEGURBA
UP,UP_SETTLEMENT_10,2019,New Urbanising Settlement,7610885,14553.28,DEGURBA
